Unique ID	Name	Color	Pitch	Cost	Power	Defense	Health	Intelligence	Arcane	Types	Traits	Card Keywords	Abilities and Effects	Ability and Effect Keywords	Granted Keywords	Removed Keywords	Interacts with Keywords	Functional Text	Type Text	Card Played Horizontally	Blitz Legal	CC Legal	Commoner Legal	LL Legal
wkBCfWK6wNKKNjWQwkGzj	Bruised Leather					0				Generic, Equipment, Chest			Instant					**Instant** - Destroy this: Prevent the next 1 damage that would be dealt to you this turn. Activate this only if you've been dealt damage this turn.	Generic Equipment - Chest	False	True	True	True	True
6fHc7b8L8fhK8GCqJTzrc	Brush Off	Red	1	0						Generic, Instant								The next time you would be dealt 3 or less damage this turn, prevent it.	Generic Instant	False	True	True	True	True
H6HqHg669zTz9nb6qGdcg	Brush Off	Yellow	2	0						Generic, Instant								The next time you would be dealt 2 or less damage this turn, prevent it.	Generic Instant	False	True	True	True	True
6QFJz9JnJhnLBFrtJWh7t	Brush Off	Blue	3	0						Generic, Instant								The next time you would be dealt 1 damage this turn, prevent it.	Generic Instant	False	True	True	True	True
DFPwWqL9PCzLTKJjDzJzJ	Brush of Heavenly Rites									Adjudicator, Weapon, Brush, 1H			Once per Turn Action	Go again				**Once per Turn Action** - {r}{r}: Equip an off-hand with Proclamation in its name from your inventory. **Go again**	Adjudicator Weapon - Brush (1H)	False	False	False	False	False
JCprRtPfKncrRpBJDBJDF	Brutal Assault	Red	1	2	6	3				Generic, Action, Attack									Generic Action - Attack	False	True	True	True	True
JdRbp7cnCzB8PLFTQ8rLM	Brutal Assault	Yellow	2	2	5	3				Generic, Action, Attack									Generic Action - Attack	False	True	True	True	True
qhPfDmWPHpHT8gpFmNkkr	Brutal Assault	Blue	3	2	4	3				Generic, Action, Attack									Generic Action - Attack	False	True	True	True	True
Dh8tPtFJwkqg8jbGTjNWQ	Brutus, Summa Rudis						20	4		Adjudicator, Hero							Clash	"You may have cards with **clash** of any class or talent in your deck.

If all heroes in a **clash** would fail to win, instead choose which hero wins the clash."	Adjudicator Hero	False	False	True	False	True
QNjHwWjJFcDtq8KqpHRjP	Bubba-Lubba, Run Aground	Yellow	2	3	1	5				Pirate, Necromancer, Action, Ally		Watery Grave	Action	Attack, Go again				"This enters the arena with a +1{p} counter.

**Action** - {r}, {t}: **Attack**

**Action** - Remove a +1{p} counter from an ally you control: Destroy an aura token. **Go again**

**Watery Grave**"	Pirate Necromancer Action - Ally	False	True	True	False	True
CGLDFnpbfg9LbF7z7GndP	Bubble to the Surface	Red	1	2						Draconic, Instant								"This costs {r} less to play for each Draconic chain link you control.

Reveal cards from the top of your deck until you've revealed a red card. Banish it. You may play it this turn. Shuffle."	Draconic Instant	False	True	True	False	True
KL6rbKJcpRFhNFLwbkbbg	Buccaneer's Bounty					1				Pirate, Equipment, Chest		Blade Break	Action	Go again				"**Action** - Destroy this: Gain {r}. **Go again**

**Blade Break**"	Pirate Equipment - Chest	False	True	True	True	True
TctkW8gCmpjnHwQ6dfdMg	Buckle	Blue	3	3		3				Guardian, Action		Go again			Dominate			"Your next Guardian attack this turn gains +1{p}, **dominate**, and ""When this hits a hero, destroy an equipment they control with a -1{d} counter on it.""

**Go again**"	Guardian Action	False	True	True	False	True
hK7djfn8zbWwdnmhzhJBh	Buckling Blow	Red	1	4	8	3				Guardian, Action, Attack		Crush						**Crush** - When this deals 4 or more damage to a hero, put a -1{d} counter on an equipment they control.	Guardian Action - Attack	False	True	True	True	True
HDPdWgLqnPCTqDDMKFfM9	Buckling Blow	Yellow	2	4	7	3				Guardian, Action, Attack		Crush						**Crush** - When this deals 4 or more damage to a hero, put a -1{d} counter on an equipment they control.	Guardian Action - Attack	False	True	True	True	True
CgDzPBKW6pnLgwkgP9DFw	Buckling Blow	Blue	3	4	6	3				Guardian, Action, Attack		Crush						**Crush** - When this deals 4 or more damage to a hero, put a -1{d} counter on an equipment they control.	Guardian Action - Attack	False	True	True	True	True
qPtfkpzfNL8qGRFBWQN7D	Buckwild	Red	1	3	7	2				Brute, Action, Attack		Go again						If there is a card with 6 or more {p} in your pitch zone, this gets **go again**.	Brute Action - Attack	False	True	True	True	True
tCkMg9kPCkhTDTbJkdHjB	Buckwild	Yellow	2	3	6	2				Brute, Action, Attack		Go again						If there is a card with 6 or more {p} in your pitch zone, this gets **go again**.	Brute Action - Attack	False	True	True	True	True
LPTBztggNdkw8KqdKCwTJ	Buckwild	Blue	3	3	5	2				Brute, Action, Attack		Go again						If there is a card with 6 or more {p} in your pitch zone, this gets **go again**.	Brute Action - Attack	False	True	True	True	True
6CRmnh6wbcGBJLpzwPf6M	Bull Bar	Red	1	2	5	3				Mechanologist, Action, Attack		Boost, Overpower						"**Boost**

If you control a Hyper Driver, this gets **overpower**."	Mechanologist Action - Attack	False	True	True	False	True
bGjz8pF88jjCfGqbh8FRq	Bull Bar	Yellow	2	2	4	3				Mechanologist, Action, Attack		Boost, Overpower						"**Boost**

If you control a Hyper Driver, this gets **overpower**."	Mechanologist Action - Attack	False	True	True	False	True
69rMfrhmMBTgKkhmqHn6W	Bull Bar	Blue	3	2	3	3				Mechanologist, Action, Attack		Boost, Overpower						"**Boost**

If you control a Hyper Driver, this gets **overpower**."	Mechanologist Action - Attack	False	True	True	False	True
FLfrm7mBczWhFLBTKmBgJ	Bull's Eye Bracers					0				Ranger, Equipment, Arms		Arcane Barrier 1	Action	Go again				"**Action** - Destroy Bull's Eye Bracers: If you have no cards in your arsenal, you may put an arrow card from your hand face up into your arsenal. It gains +1{p} until end of turn. **Go again**

**Arcane Barrier 1**"	Ranger Equipment - Arms	False	True	True	True	True
tk7rTRCHCTKrRtffjFQGC	Bully Tactics	Red	1	0	3	3				Reviled, Action, Attack		Intimidate						When this attacks a hero, you may pay up to {r}{r}{r}. **Intimidate** them that many times.	Reviled Action - Attack	False	True	True	False	True
qdzb6znQFtcJHcPNnkFF7	Bunker Beard					0				Generic, Equipment, Head			Defense Reaction					**Defense Reaction** - Destroy this: You may add an action card from your arsenal to the active chain link as a defending card.	Generic Equipment - Head	False	True	True	True	True
bCr7BCMzbRDWdBCJfTdTM	Burdens of the Past	Blue	3	0		3				Generic, Action		Go again						"Until end of turn, target hero can't play defense reaction cards with the same name as a card in their graveyard.

If there are 10 or more defense reaction cards in their graveyard, draw a card.

**Go again**"	Generic Action	False	True	True	False	True
HFHTwwNzfP98TwzjLdFjK	Burgeoning	Red	1	2	6	2				Earth, Action, Attack								If this was played from arsenal, it gains +1{p}.	Earth Action - Attack	False	True	True	True	True
THkdFmjJffhRHdNTPcKmF	Burgeoning	Yellow	2	2	5	2				Earth, Action, Attack								If this was played from arsenal, it gains +1{p}.	Earth Action - Attack	False	True	True	True	True
CrcJtRzFPTCwQ8wQtzpmN	Burgeoning	Blue	3	2	4	2				Earth, Action, Attack								If this was played from arsenal, it gains +1{p}.	Earth Action - Attack	False	True	True	True	True
BdPrJgdgHTBcQ6gd7RTGc	Burly Bones	Red	1	2	6	3				Pirate, Necromancer, Action, Attack		Overpower					Watery Grave	When this attacks, you may discard a card or destroy the top card of your deck. If that card has watery grave, this gets **overpower**.	Pirate Necromancer Action - Attack	False	True	True	True	True
rBJ7nHKTc9W6d6P8hK7BQ	Burly Bones	Yellow	2	2	5	3				Pirate, Necromancer, Action, Attack		Overpower					Watery Grave	When this attacks, you may discard a card or destroy the top card of your deck. If that card has watery grave, this gets **overpower**.	Pirate Necromancer Action - Attack	False	True	True	True	True
hCT6MJC6bWrdHTmCjJfF6	Burly Bones	Blue	3	2	4	3				Pirate, Necromancer, Action, Attack		Overpower					Watery Grave	When this attacks, you may discard a card or destroy the top card of your deck. If that card has watery grave, this gets **overpower**.	Pirate Necromancer Action - Attack	False	True	True	True	True
kDgcBghDT7wRQwQWmpWRb	Burn Away	Red	1	0	2	3				Draconic, Action, Attack		Go again						As an additional cost to play Burn Away, you may banish a Phoenix Flame from your graveyard. When you do, Burn Away gains +2{p} and **go again**.	Draconic Action - Attack	False	True	True	True	True
FRftJtrB9LzbkMfcJKCmb	Burn Bare			3		3			6	Wizard, Action							Phantasm	"Deal 6 arcane damage to any target.

**Instant** - Discard this: Destroy target card with phantasm that is attacking you."	Wizard Action	False	True	True	False	True
jbpNpCbdRQh9bFqg9Mjh6	Burn Rubber	Red	1	3	5	3				Mechanologist, Action, Attack							Boost	If you've **boosted** 2 or more times this turn, this gets +2{p} and can't be defended by equipment.	Mechanologist Action - Attack	False	True	True	False	True
TKBfNBhjRmp7qF9rMQ9bK	Burn Them All	Red	1	0		3			1	Draconic, Illusionist, Action, Aura		Go again						"**Go again**

Once per turn, when a dragon you control attacks, it deals 1 arcane damage to each opposing hero.

At the beginning of your end phase, put a raze counter on Burn Them All then destroy it unless you banish red card from your graveyard for each raze counter on it."	Draconic Illusionist Action - Aura	False	True	True	False	True
RmwkmHccFCW9T8HNbmBFq	Burn Up // Shock	Red	1	0		3			5	Runeblade, Action, Lightning, Instant		Go again, Meld						"**Meld**

The next time an attack you control hits a hero this turn, deal 4 arcane damage to them.

**Go again**

//

Deal 1 arcane damage to any target."	Runeblade Action // Lightning Instant	True	True	True	False	True
GgH7CLN7mwL6HtRcjBjqR	Burning Blade Dance	Red	1	0	3	3				Draconic, Ninja, Action, Attack		Go again						"If you control 2 or more Draconic chain links, this gets **go again** and ""When this hits a hero, you may have target dagger you control deal 1 damage to them. If damage is dealt this way, the dagger has hit. Destroy the dagger."""	Draconic Ninja Action - Attack	False	True	True	True	True
C6zqr6WKMwc8MqGjnqRLK	Burnished Bunkerplate					0				Generic, Equipment, Chest			Defense Reaction					**Defense Reaction** - Destroy this: You may add an action card from your arsenal to the active chain link as a defending card.	Generic Equipment - Chest	False	True	True	True	True
kMKLhqckbrTHBk7HbNLpJ	Buzz Bolt	Red	1	1	5	3				Elemental, Ranger, Action, Arrow, Attack		Lightning Fusion						"**Lightning Fusion**

If Buzz Bolt was **fused**, whenever an attack hits a hero this turn, it deals 1 damage to them."	Elemental Ranger Action - Arrow Attack	False	True	True	True	True
tMGQrpkw6rBLHRfLtQwgK	Buzz Bolt	Yellow	2	1	4	3				Elemental, Ranger, Action, Arrow, Attack		Lightning Fusion						"**Lightning Fusion**

If Buzz Bolt was **fused**, whenever an attack hits a hero this turn, it deals 1 damage to them."	Elemental Ranger Action - Arrow Attack	False	True	True	True	True
dDCQHQ9NwDjzrMFDq9wHg	Buzz Bolt	Blue	3	1	3	3				Elemental, Ranger, Action, Arrow, Attack		Lightning Fusion						"**Lightning Fusion**

If Buzz Bolt was **fused**, whenever an attack hits a hero this turn, it deals 1 damage to them."	Elemental Ranger Action - Arrow Attack	False	True	True	True	True
Kw9PPtD6DbnRWtNctNrbD	Buzzard Helm					1				Brute, Equipment, Head		Temper						"When this defends, draw a card then discard a random card. If a card with 6 or more {p} is discarded this way, this gets +1{d} this turn.

**Temper**"	Brute Equipment - Head	False	True	True	True	True
chkQDQ6HN77r7hg8pmkKt	Buzzsaw Trap	Blue	3	0		3				Ranger, Defense Reaction, Trap		Legendary, Riptide Specialization						"**Legendary Riptide Specialization**

When this defends an attack with {p} greater than its base, the attack can't gain {p} this turn."	Ranger Defense Reaction - Trap	False	True	True	False	True
zQMJwgRd9B7zbF6fqb7Hk	By the Book	Blue	3	0		2				Revered, Action, Aura								"If you have less {h} than each other hero, you may play this as though it were an instant.

Heroes can't draw cards during action phases.

At the beginning of your action phase, destroy this."	Revered Action - Aura	False	True	True	False	True
9N8KCpFCwjdCgn8CBMQfg	Cadaverous Contraband	Red	1	2	6	2				Generic, Action, Attack								If Cadaverous Contraband hits, you may put a 'non-attack' action card from your graveyard on top of your deck.	Generic Action - Attack	False	True	True	True	True
RKW7z89gLBwpKqrWPfgHH	Cadaverous Contraband	Yellow	2	2	5	2				Generic, Action, Attack								If Cadaverous Contraband hits, you may put a 'non-attack' action card from your graveyard on top of your deck.	Generic Action - Attack	False	True	True	True	True
wzF9jpgGN8tPLtfrtrHfm	Cadaverous Contraband	Blue	3	2	4	2				Generic, Action, Attack								If Cadaverous Contraband hits, you may put a 'non-attack' action card from your graveyard on top of your deck.	Generic Action - Attack	False	True	True	True	True
WMFB7HjQfN9L7hp7dLqhN	Cadaverous Tilling	Red	1	3	6	2				Earth, Action, Attack		Decompose						**Decompose** - When this attacks, you may banish 2 Earth cards and an action card from your graveyard. If you do, this gets +2{p}.	Earth Action - Attack	False	True	True	True	True
pWrWWhfjfTWPKMbdTWQHT	Cadaverous Tilling	Yellow	2	3	5	2				Earth, Action, Attack		Decompose						**Decompose** - When this attacks, you may banish 2 Earth cards and an action card from your graveyard. If you do, this gets +2{p}.	Earth Action - Attack	False	True	True	True	True
zqbcPKK9npDdLNNLNhdnN	Cadaverous Tilling	Blue	3	3	4	2				Earth, Action, Attack		Decompose						**Decompose** - When this attacks, you may banish 2 Earth cards and an action card from your graveyard. If you do, this gets +2{p}.	Earth Action - Attack	False	True	True	True	True
8jWbpb8RHQWpKwDdnt9rw	Call Down the Lightning	Yellow	2	0		2				Lightning, Action		Lexi Specialization, Go again, Unity						"**Lexi Specialization**

Your attacks this turn get ""Whenever the defending hero adds 1 or more defending cards from hand to this chain link, this deals 1 damage to them."" **Go again**

**Unity** - When this defends together with a card from hand, create an Embodiment of Lightning token under any number of heroes' control."	Lightning Action	False	True	True	False	True
JCcpbgdrTMnnLdhGJcDGD	Call for Backup	Red	1	3	7	2				Generic, Action, Attack								When this defends, choose 2 attack action cards with different names in your graveyard. An opponent chooses 1 of them. Banish that card and put the other on top of your deck.	Generic Action - Attack	False	True	True	False	True
7c9KRd7Rh7hbGJ8kRCrFr	Call in the Big Guns	Red	1	0		2				Ranger, Action		Go again						"Your next arrow attack this turn gets +3{p}.

You may put an arrow from your hand face-up into your arsenal.

**Go again**"	Ranger Action	False	True	True	True	True
L6GQFG6PbmFHrGw8fhwMn	Call in the Big Guns	Yellow	2	0		2				Ranger, Action		Go again						"Your next arrow attack this turn gets +2{p}.

You may put an arrow from your hand face-up into your arsenal.

**Go again**"	Ranger Action	False	True	True	True	True
QLDR6B8G7KPBBTF8C9JKJ	Call in the Big Guns	Blue	3	0		2				Ranger, Action		Go again						"Your next arrow attack this turn gets +1{p}.

You may put an arrow from your hand face-up into your arsenal.

**Go again**"	Ranger Action	False	True	True	True	True
